"slug","city_name_ru","hotel_name","image_url","star_rating","region_id","tripadvisor_rating","max_tripadvisor_rating","facilities","price"
"parkroyal_on_kitchener_road","Сингапур","PARKROYAL on Kitchener Road","https://cdn.ostrovok.ru/t/orig/mec/hotels/1000000/910000/906200/906127/906127_45_b.jpg",,3168,4,5,"",9851.39
"phoenix_5","Сингапур","Hotel Jen Orchardgateway Singapore","https://cdn.ostrovok.ru/t/orig/mec/hotels/1000000/910000/906100/906062/906062_18_b.jpg",,3168,4.5,5,"",12503.17
"riverview_hotel_singapore","Сингапур","Four Points by Sheraton Singapore, Riverview","https://cdn.ostrovok.ru/t/orig/mec/5e/74/5e74fb5c82667f213d658592c7d6dd9059db2e44.jpeg",,3168,4.5,5,"",9556.35
"a_beary_good_hostel","Сингапур","Royal Lodge @ Pagoda Street","https://cdn.ostrovok.ru/t/orig/mec/hotels/10000000/9220000/9211700/9211665/9211665_47_b.jpg",,3168,5,5,"",1142.69
"arton_boutique_hotel","Сингапур","Arton Boutique Hotel","https://cdn.ostrovok.ru/t/orig/mec/d2/b5/d2b588208d2c0f68ba465afecce90a39eaf4ceee.jpeg",,3168,3.5,5,"",5207.20
"innotel","Сингапур","Innotel Hotel","https://cdn.ostrovok.ru/t/orig/mec/hotels/9000000/8420000/8414800/8414747/8414747_1_b.jpg",,3168,4,5,"",7654.12
"the_amazing_inn","Сингапур","The Amazing Inn","https://cdn.ostrovok.ru/t/orig/second/e6/5e/e65e5bd7ffeb03aa5c92f54e1e465fb346c169e4.jpeg",,3168,3,5,"",3437.87
"century_singapore_","Сингапур","Century Singapore","https://cdn.ostrovok.ru/t/orig/carsolize/6f/de/6fde9a0d6cb6314501e0b3ed4f7c71f094fc878e.jpeg",,3168,0,5,"",3983.55
"lotus_hostel","Сингапур","Lotus Hostel","https://cdn.ostrovok.ru/t/orig/mec/35/38/3538fa4cac20d5317972b15f8b2f5b67c0e13d79.jpeg",,3168,4.5,5,"",2632.67
"lanson_place_winsland_serviced_residences","Сингапур","Winsland Serviced Suites by Lanson Place","https://cdn.ostrovok.ru/t/orig/carsolize/e7/b8/e7b82ab777e56ca5779a2d75a438c7bafa6b02d1.jpeg",,3168,4.5,5,"",15119.42
"zen_rooms_mackenzie","Сингапур","ZEN Rooms Mackenzie","https://cdn.ostrovok.ru/t/orig/second/ca/4b/ca4b885ea5d794b07de0cbd26106efc21dfc9deb.jpeg",,3168,3.5,5,"",4977.00
"oasia_hotel_by_far_east_hospitality","Сингапур","Oasia Hotel Novena, Singapore","https://cdn.ostrovok.ru/t/orig/mec/hotels/5000000/4250000/4249400/4249364/4249364_114_b.jpg",,3168,4.5,5,"",9337.28
"hotel_fort_canning","Сингапур","Hotel Fort Canning","https://cdn.ostrovok.ru/t/orig/mec/hotels/4000000/3850000/3844100/3844012/3844012_48_b.jpg",,3168,4.5,5,"",14660.67
"aqueen_heritage_hotel_joo_chiat","Сингапур","Aqueen Heritage Hotel Joo Chiat","https://cdn.ostrovok.ru/t/orig/mec/c4/09/c409e30e9d5fc00359923ca8bd40a6d3ebf977b1.jpeg",,3168,4.5,5,"",5500.06
"hotel_serov","Симферополь","Отель Серовъ","https://cdn.ostrovok.ru/t/orig/extranet/24/2e/242e2d8737b992370534234154b0f9270ad1df97.jpeg",,3169,4.5,5,"",3802.75
"eko_kottedzh","Симферополь","Эко Коттедж","https://cdn.ostrovok.ru/t/orig/extranet/9e/4a/9e4a67ed0c384ba6fa9b5d7c1efe8a83f6c68bd2.jpeg",,3169,0,5,"",8269.86
"tavricheskaya_2","Симферополь","Таврическая","https://cdn.ostrovok.ru/t/orig/extranet/2d/55/2d5543147dcad0f5fc3bf8e40f518b65d5f3b6c9.jpeg",,3169,0,5,"",3100.00
"ninel_3","Симферополь","Апартаменты Нинель на Луговой","https://cdn.ostrovok.ru/t/orig/extranet/73/85/738565c35ff56f2c2b308322fa22ca27082e65d8.jpeg",,3169,0,5,"",3325.00
"life_hostel_3","Симферополь","Хостел Life","https://cdn.ostrovok.ru/t/orig/extranet/cd/69/cd694ee4cc54e9c4d174a907b967e8a4076ade4e.jpeg",,3169,0,5,"",1391.00
"venezia_hotel_8","Симферополь","Отель Venezia","https://cdn.ostrovok.ru/t/orig/extranet/cf/8a/cf8ac97af683e7cb3f929f990816ee0f6f40ab87.jpeg",,3169,0,5,"",1800.00
"apartment_at_kovylnaya_street","Симферополь","Apartment at Kovylnaya Street","https://cdn.ostrovok.ru/t/orig/extranet/a2/c5/a2c544c5a80c2efab54ea5c3de3135339060d66e.jpeg",,3169,0,5,"Бесплатный интернет,Парковка",2706.25
"yayla_hotel_2","Симферополь","Отель Яйла","https://cdn.ostrovok.ru/t/orig/extranet/93/52/93529f42cd10dfb5ba4bdf503e83236abbb11375.jpeg",,3169,0,5,"",4971.77
"gostinitsa_rossiya","Симферополь","Гостиница Россия","https://cdn.ostrovok.ru/t/orig/extranet/03/d3/03d3a91c36c597d1386dbee8bb949df9f9849c06.jpeg",,3169,5,5,"",1800.00
"na_samokisha_4_apartment","Симферополь","Апартаменты на Самокиша 4","https://cdn.ostrovok.ru/t/orig/extranet/53/63/5363d07f8211e9549fa5e73846e74a1a7ff422a7.jpeg",,3169,0,5,"",2000.00
"lux_hotel_2","Симферополь","Отель Люкс","https://cdn.ostrovok.ru/t/orig/extranet/6b/28/6b28837fb78f42496e83f30f14a68d77ec3f632b.jpeg",,3169,0,5,"",1800.00
"rio_hotel_9","Симферополь","Отель Рио ","https://cdn.ostrovok.ru/t/orig/extranet/81/8e/818e675f21585e49c4f109325302be097f99225d.jpeg",,3169,0,5,"",1800.00
"viktoriia_otel","Симферополь","Виктория Отель","https://cdn.ostrovok.ru/t/orig/second/c5/ec/c5ecbae3102c91086fcf9b3c3005c0b6d4b19a5f.jpeg",,3169,0,5,"",2969.90
"prospekt_kirova_7_apartments","Симферополь","Апартаменты Проспект Кирова 7","https://cdn.ostrovok.ru/t/orig/extranet/a2/f5/a2f5dd9cc46433ea7b560ff7275309fba210f7a0.jpeg",,3169,0,5,"",2500.00
"tes_hotel","Симферополь","ТЭС-Отель","https://cdn.ostrovok.ru/t/orig/second/99/14/9914b5aa50dd343314edc2ade657069ba27675cd.jpeg",,3169,0,5,"",4500.00
"rezhans_hotel_","Симферополь","Отель Режанс","https://cdn.ostrovok.ru/t/orig/extranet/media/82551ccbc9e44440a631998d43aa8815.JPG",,3169,0,5,"",1800.00
"v_simferopole_apartaments","Симферополь","Апартаменты на проспекте Кирова 28","https://cdn.ostrovok.ru/t/orig/extranet/55/a4/55a4bcdf8c659ffc82c61b87c3869ed298df06bf.jpeg",,3169,0,5,"Бесплатный интернет,Парковка,Трансфер",2706.25
"hotel_praga","Симферополь","Мини-Отель Прага","https://cdn.ostrovok.ru/t/orig/extranet/cf/b4/cfb46418aa3effed35193cfe6efc20a43c180295.jpeg",,3169,5,5,"",1500.00
"hostel_zolotoj_drakon","Симферополь","Хостел Золотой Дракон","https://cdn.ostrovok.ru/t/orig/extranet/0e/47/0e47160f6a097b7468a7b4a9980f09f8ef937c66.jpeg",,3169,0,5,"",602.35
"hotel_marseille","Симферополь","Отель Marseille","https://cdn.ostrovok.ru/t/orig/second2/1430163598/c87595bcc6810b68233611623e95ef3a.jpg",,3169,0,5,"",1800.00
"indie_mindi","Тбилиси","Indie Mindi","https://cdn.ostrovok.ru/t/orig/second/28/4f/284f32abeb947d413d4c195785233fd3a4fdb8d7.jpeg",,3381,5,5,"",3358.50
"tbilisi_classic_hotel_","Тбилиси","Tbilisi Classic Hotel","https://cdn.ostrovok.ru/t/orig/second/80/82/8082d0bfe917763c795360305aaac54a15f8b20d.jpeg",,3381,3.5,5,"",3358.50
"hostel_in_georgia_old_tbilisi","Тбилиси","Хостел Georgia old Tbilisi","https://cdn.ostrovok.ru/t/orig/extranet/ee/1f/ee1f2c01d23b7cc171b0a61db490d3e4c3b97efd.jpeg",,3381,0,5,"",780.64
"hotel_nirvana_5","Тбилиси","Hotel Nirvana","https://cdn.ostrovok.ru/t/orig/second/42/d7/42d7cb4f3f6bf7de17107a6438858f5194246d6d.jpeg",,3381,0,5,"",3358.50
"hostel_stay_home","Тбилиси","Hostel Stay Home","https://cdn.ostrovok.ru/t/orig/second/a6/71/a6711baf01f76d46afdc49614ea268baee030f65.jpeg",,3381,0,5,"",780.64
"apartments_beside_parliament","Тбилиси","Apartments Beside Parliament","https://cdn.ostrovok.ru/t/orig/second/5d/6a/5d6a5c3c97b7c757c7da0f2a93b6eb3611384302.jpeg",,3381,4.5,5,"",3025.74
"hotel_villa_old_rustaveli","Тбилиси","Hotel Villa Old Rustaveli","https://cdn.ostrovok.ru/t/orig/mec/dd/7d/dd7d293405cf55e6c2ed0ff3805fde001ab9545b.jpeg",,3381,4,5,"",7052.10
"etos_vintag_apartment","Тбилиси","Апартаменты ETOS vintag","https://cdn.ostrovok.ru/t/orig/extranet/71/6f/716f3a31ba30e588bd5bae6c043f06efa3707a54.jpeg",,3381,0,5,"",3025.74
"mako_3","Тбилиси","Хостел Mako","https://cdn.ostrovok.ru/t/orig/extranet/0a/4d/0a4dd5148f4fe7bd9b5445be7912b545bcaf1455.jpeg",,3381,0,5,"",780.64
"elizaveta_4","Тбилиси","Гостевой Дом Елизавета","https://cdn.ostrovok.ru/t/orig/extranet/10/5c/105c41b998452201d862f22a62e5c054149ed0b4.jpeg",,3381,0,5,"Бесплатный интернет,Трансфер",1350.04
"gtm_kapan_hotel","Тбилиси","Гостница ГТМ Капан","https://cdn.ostrovok.ru/t/orig/extranet/media/6aff7687976a49ef8719234e66aaf2e1.jpg",,3381,3.5,5,"",3759.12
"hotel_motropol","Тбилиси","HOTEL MOTROPOL","https://cdn.ostrovok.ru/t/orig/extranet/media/1c2634aa494e435aa3bdde854c6f9b4d.jpg",,3381,0,5,"",6232.24
"patio_hostel_2","Тбилиси","Patio Hostel","https://cdn.ostrovok.ru/t/orig/mec/bd/22/bd22172f8c44abe4a376046e0e8b2a62c67663fd.jpeg",,3381,4,5,"",1093.00
"homestay_nika","Тбилиси","Homestay Nika","https://cdn.ostrovok.ru/t/orig/second/bc/59/bc597c4369b3848436880825539c890d93149271.jpeg",,3381,0,5,"",3358.50
"tbilisi_art_deco","Тбилиси","Частный дом TBILISI ART DECO","https://cdn.ostrovok.ru/t/orig/extranet/41/b0/41b058ec85f3e59d7e04eb25eaf707bb9b0c8d1d.jpeg",,3381,0,5,"",15498.33
"amo_ra_guest_house","Тбилиси","Гостевой Дом Amo Ra","https://cdn.ostrovok.ru/t/orig/extranet/ee/2a/ee2a736fbab0b94056e2a573ef24a0ac9d2df5c2.jpeg",,3381,0,5,"",1350.04
"_0x2fb5d","Тбилиси","Отель Old Key","https://cdn.ostrovok.ru/t/orig/ostrovok/09/c5/09c543815a330d2ee0565ed75bb9fc76dae53bce.jpeg",,3381,4,5,"",3759.12
"my_house_2","Тбилиси","My House Hotel","https://cdn.ostrovok.ru/t/orig/second/83/49/834999e8f753a68fc8d315c7876bbed673d6e779.jpeg",,3381,4,5,"",8972.47
"edis_apartment_","Тбилиси","Edis Apartment","https://cdn.ostrovok.ru/t/orig/second/b6/b7/b6b76f535b4a79f143ef6708e70e81351771d278.jpeg",,3381,0,5,"",3025.74
"guest_house_zemeli","Тбилиси","Гостевой дом Zemeli","https://cdn.ostrovok.ru/t/orig/extranet/60/0e/600e3a00cda5173816b1d71c47af1a5bee917c3d.jpeg",,3381,4,5,"",1350.04
"remezov_hotel","Тюмень","Отель Ремезов","https://cdn.ostrovok.ru/t/orig/extranet/media/41f5c5ea1c9c4076a16098e825965f85.JPG",4,3450,4,5,"",4799.00
"more_2","Тюмень","Море","https://cdn.ostrovok.ru/t/orig/second/04/41/0441830439355be7e705055cdd3433bf714dc237.jpeg",,3450,4.5,5,"",5112.22
"domashnyaya_gostinitsa_4","Тюмень","Domashnyaya Gostinitsa","https://cdn.ostrovok.ru/t/orig/second/55/cb/55cb4bded79f8633f44ff33af533436ef74f4eb5.jpeg",,3450,4,5,"",1430.15
"astoria_9","Тюмень","Гостиница Астория","https://cdn.ostrovok.ru/t/orig/extranet/b8/f6/b8f66dc57754fa51b60f4b023737b1c64b9519ae.jpeg",,3450,4,5,"",2304.54
"domino_7","Тюмень","Хостел Домино","https://cdn.ostrovok.ru/t/orig/extranet/de/ee/deee91b99730dbd696f96e39c639f064cab8f067.jpeg",,3450,0,5,"",630.00
"orrient","Тюмень","Мини-Отель Орриент","https://cdn.ostrovok.ru/t/orig/second/a9/85/a9854bfeb1473a3c322512ff3166d17ef1053362.jpeg",,3450,0,5,"",1500.00
"5_stars_apartments__melnichnaia_832","Тюмень","5 Stars Apartments - Мельничная 83/2","https://cdn.ostrovok.ru/t/orig/second/8a/78/8a789e37342cc285f94a8a8ff60cb043557d07fc.jpeg",,3450,0,5,"",1932.78
"2k_apartamentyi_lyuks_na_griboedova","Тюмень","Апартаменты на Грибоедова","https://cdn.ostrovok.ru/t/orig/extranet/1f/b6/1fb63c8e2ebac976a9c19a6a531fb57acaf59c71.jpeg",,3450,0,5,"Бесплатный интернет,Парковка,Трансфер",1932.78
"apartment_on_minskaya_7","Тюмень","Апартаменты на Минской 7/1","https://cdn.ostrovok.ru/t/orig/extranet/cb/04/cb045cdb15374e7eada7390555741db96518efc5.jpeg",,3450,0,5,"",1900.00
"conference_hotel_and_spa_centre_sibir","Тюмень","Health Resort Siberia","https://cdn.ostrovok.ru/t/orig/second/94/64/94640cfcf8d253f03076e6bddb3bdae3cb914ea2.jpeg",,3450,0,5,"",5331.85
"apartamentyi_central_park_na_geologorazvedchikov_44_20_etazh","Тюмень","Апартаменты Central Park на Геологоразведчиков 44 (20 этаж)","https://cdn.ostrovok.ru/t/orig/extranet/60/76/6076f0b8e9e6ee0a212860ae42a77f2bcb5f1854.jpeg",,3450,0,5,"",1615.00
"na_50_let_oktyabrya_apartment","Тюмень","Апартаменты на 50 лет Октября","https://cdn.ostrovok.ru/t/orig/extranet/0a/f9/0af94e229870d15aaedcc187f7510c4566713619.jpeg",,3450,0,5,"",2375.00
"apartment_na_respubliki","Тюмень","Апартаменты на Республики 86","https://cdn.ostrovok.ru/t/orig/extranet/2c/e4/2ce43ff81f2239d1ab34271dbd489d1d0fd45de0.jpeg",,3450,0,5,"",1900.00
"vozle_tsuma_apartments","Тюмень","Апартаменты возле Цума","https://cdn.ostrovok.ru/t/orig/extranet/24/52/2452d09c045493b3eb6d8006fe3fb3f85099df37.jpeg",,3450,0,5,"",2326.00
"apartamentyi_na_sedova_19","Тюмень","Апартаменты на Седова 19","https://cdn.ostrovok.ru/t/orig/extranet/f3/d6/f3d6bcd4ba1ef165b7bad1dd6e1f6f58c98e8446.jpeg",,3450,0,5,"",1300.00
"hotel_apelsin_3","Тюмень","Мини-Отель Апельсин","https://cdn.ostrovok.ru/t/orig/extranet/0b/f9/0bf9aa4010763b25acb946eed004254ddaf050fa.jpeg",,3450,0,5,"Бесплатный интернет,Парковка,Трансфер",654.00
"agat_hotel_5","Тюмень","Гостиница Агат","https://cdn.ostrovok.ru/t/orig/extranet/55/4a/554ae1075bb65811e798b647439bf4a76d62d4d8.jpeg",,3450,0,5,"",2100.00
"hotel_aliye_parusa","Тюмень","Hotel Aliye Parusa","https://cdn.ostrovok.ru/t/orig/second/17/98/1798b11ea16d8c6761117f5bfea3609b1a3f9fa2.jpeg",,3450,0,5,"",1430.15
"dvuhkomnatnyie_apartamentyi_central_park_na_geologorazvedchikov_44a","Тюмень","Апартаменты Central Park на Геологоразведчиков 44а","https://cdn.ostrovok.ru/t/orig/extranet/fd/2f/fd2f66c7129a6c48f7009c909457d12ff995427d.jpeg",,3450,0,5,"",1900.00
"avrora_hostel","Тюмень","Апарт-отель Аврора","https://cdn.ostrovok.ru/t/orig/extranet/f3/cb/f3cb4506fcd5ac6ff9f87c53abed92e9153cab49.jpeg",,3450,4,5,"",1389.33
"daily_apartments_sauna","Таллин","Daily Apartments - Old Town Sauna Str.","https://cdn.ostrovok.ru/t/orig/second/cd/f7/cdf76df0de0650dd39579f05ece38d01252dafbf.jpeg",,3471,0,5,"Бесплатный интернет",9968.27
"city_centre_foorum_viru_studio","Таллин","City Centre Foorum Viru Studio","https://cdn.ostrovok.ru/t/orig/second/20/8b/208bb51795a922993a64a986668dd420b6ad8977.jpeg",,3471,0,5,"",9968.27
"schlossle_hotel","Таллин","Schlossle","https://cdn.ostrovok.ru/t/orig/extranet/media/d23cc5a59e2b44f8a3076d819272af84.jpg",,3471,4.5,5,"",12104.41
"baltic_boutique_apartments","Таллин","Baltic Boutique Apartments","https://cdn.ostrovok.ru/t/orig/second/b1/16/b11619256cd69886ebbd639ce3784b56e754c66a.jpeg",,3471,4.5,5,"",5592.10
"feel_good_hostel_","Таллин","Хостел Feel Good","https://cdn.ostrovok.ru/t/orig/extranet/media/e838d6e4fd5142a2b1f4af04f9b88770.jpg",,3471,4,5,"",2407.43
"tallinn_city_apartments_town_hall_square","Таллин","Tallinn City Apartments Town Hall Square","https://cdn.ostrovok.ru/t/orig/second/ee/70/ee70f4484d4d1f4ea1e04a3df87e908605d2e3fc.jpeg",,3471,0,5,"",4286.00
"yoga_residence_illmarine","Таллин","Yoga Residence Ilmarine","https://cdn.ostrovok.ru/t/orig/second/db/48/db488288d44308f40b42340b42b84a382642f668.jpeg",,3471,4,5,"",5513.47
"red_emperor_hostelbar","Таллин","Хостел Red Emperor","https://cdn.ostrovok.ru/t/orig/second/06/32/0632ea1c798bad95643fed843235f3f0cb3db5f2.jpeg",,3471,4.5,5,"",2628.40
"meriton_old_town_garden_hotel","Таллин","Отель Meriton Old Town Garden","https://cdn.ostrovok.ru/t/orig/extranet/media/d22969fbfc434861bb7c70098ee787a4.jpg",,3471,3.5,5,"",4058.33
"ilvese_guest_house","Таллин","Апартаменты Ilvese","https://cdn.ostrovok.ru/t/orig/extranet/09/98/099832f7cf12da0fd76d3ca4088236bc122b452a.jpeg",,3471,0,5,"Бесплатный интернет,Парковка,Трансфер",9968.27
"villa_tiigi","Таллин","Villa Tiigi","https://cdn.ostrovok.ru/t/orig/second/f2/ee/f2ee4984abbe889bb9b0b2b0ae4b9cd83bbcc818.jpeg",,3471,5,5,"",4218.79
"hotel_st_petersbourg","Таллин","Отель St. Petersbourg","https://cdn.ostrovok.ru/t/orig/extranet/media/0fa26d693681429893b6ef86a08a62f6.jpg",,3471,4.5,5,"",10688.69
"pk_ilmarine_hotel","Таллин","PK Ilmarine","https://cdn.ostrovok.ru/t/orig/mec/hotels/1000000/810000/801700/801642/801642_53_b.jpg",,3471,4,5,"",4034.80
"city_center_loft","Таллин","City Center Loft","https://cdn.ostrovok.ru/t/orig/second/91/d2/91d22bed778e0dd04f608c0dfb0d6ad881396e8f.jpeg",,3471,0,5,"",5513.47
"palace_hotel_tallin","Таллин","Hotel Palace by TallinnHotels","https://cdn.ostrovok.ru/t/orig/second/6c/76/6c760e89d59cfc31367004383032af0081ec2d38.jpeg",,3471,4.5,5,"",7715.68
"baltic_hotel_imperial","Таллин","Hotel Imperial","https://cdn.ostrovok.ru/t/orig/second2/1389623490/84a628f208d7bd1836d31921e8103ed6.jpg",,3471,4,5,"",5537.67
"metropol_hotel_2","Таллин","Metropol (Таллинн)","https://cdn.ostrovok.ru/t/orig/extranet/media/cb9112bab4684a85ad6f2e3d868b0b7b.JPG",,3471,3.5,5,"",3818.00
"daily_apartments_city_centre","Таллин","Daily Apartments - City Centre","https://cdn.ostrovok.ru/t/orig/mec/0c/9a/0c9a0c770f3718ee354eb898109b56b6238d114a.jpeg",,3471,0,5,"",3099.00
"swissotel_tallinn","Таллин","Swissotel Tallinn","https://cdn.ostrovok.ru/t/orig/extranet/media/06e3c0fc302f40929c5a79e5287fd0f4.jpg",,3471,4.5,5,"",10263.90
"central_bus_station_apartment_","Таллин","Central Bus Station Apartment","https://cdn.ostrovok.ru/t/orig/second/85/ae/85ae107e5f1501e12924e1aad7ba521b1f1a8593.jpeg",,3471,0,5,"",9968.27
"the_vera_hotel","Тель-Авив","Отель The Vera","https://cdn.ostrovok.ru/t/orig/extranet/a7/7c/a77cd833d49b0fc29747dbe7fdbec5cc6813b789.jpeg",,3477,0,5,"",8710.82
"casa_de_colores_apartments_smolenskin_3_","Тель-Авив","Casa De Colores Apartments Smolenskin 3","https://cdn.ostrovok.ru/t/orig/carsolize/2e/27/2e2733cdfa9e00013ca0b602291742268b155a26.jpeg",,3477,0,5,"",10449.74
"arendaizrail_apartment_balfour_35","Тель-Авив","Апартаменты ArendaIzrail Balfour 35","https://cdn.ostrovok.ru/t/orig/extranet/90/a8/90a8af74572ea013e07645ca9af6dc572a66dfc3.jpeg",,3477,0,5,"",7162.00
"city_home_tel_aviv_eduard_bernstein_street","Тель-Авив","City Home Tel Aviv - Eduard Bernstein Street","https://cdn.ostrovok.ru/t/orig/second/df/80/df809d91d054f9b34d754fb1fa2a48b153c249f9.jpeg",,3477,0,5,"",10449.74
"florentin_house","Тель-Авив","Florentin House","https://cdn.ostrovok.ru/t/orig/mec/a5/fe/a5fe87250e043a45b4062307628c6d75ce972e24.jpeg",,3477,5,5,"",8155.27
"apartment_yafo_yefet","Тель-Авив","Apartment Yafo Yefet","https://cdn.ostrovok.ru/t/orig/carsolize/17/f8/17f8e2e0b33107e3e13b28603c8b0d392b35f0ba.jpeg",,3477,0,5,"",10449.74
"_0x2c006","Тель-Авив","Allenby 36 Residence Garden","https://cdn.ostrovok.ru/t/orig/second/d2/43/d243f948855fa078088dcbc4577dd53aaaddd965.jpeg",,3477,0,5,"",15186.90
"27_montefiore_apart_hotel","Тель-Авив","27 Montefiore","https://cdn.ostrovok.ru/t/orig/mec/hotels/6000000/5450000/5445800/5445734/5445734_75_b.jpg",,3477,3,5,"",7194.18
"hayarkon_beach_apartments_3","Тель-Авив","Hayarkon Beach Apartments","https://cdn.ostrovok.ru/t/orig/mec/76/19/7619b1eb0ca3d4d4401cb1f730e9bbc6be69054f.jpeg",,3477,0,5,"",9987.43
"tlv_premium_apartments","Тель-Авив","Tlv Premium Apartments","https://cdn.ostrovok.ru/t/orig/mec/hotels/10000000/9090000/9087000/9086948/9086948_33_b.jpg",,3477,0,5,"",17197.90
"incom_beach_apartment","Тель-Авив","Incom Beach Apartment","https://cdn.ostrovok.ru/t/orig/second/7f/6d/7f6ddae1b56f157a5301338c846958971e44dd24.jpeg",,3477,0,5,"",10449.74
"gorgeous_1_br_suite_with_ocean_view_tel_aviv_sfu_45718","Тель-Авив","Gorgeous 1 Br Suite With Ocean View Tel Aviv Sfu 45718","https://cdn.ostrovok.ru/t/orig/carsolize/a8/74/a87423d4d6436bcac06b52c884ae078d7b911bbe.jpeg",,3477,0,5,"",11926.79
"kvart_israel","Тель-Авив","Апартаменты Kvart Israel","https://cdn.ostrovok.ru/t/orig/extranet/78/1d/781d5e606e2101c30bef4c2d77d3a32fd736f7c1.jpeg",,3477,0,5,"",10449.74
"family_vacation_apartment_tlv_","Тель-Авив","Family Vacation Apartment Tlv","https://cdn.ostrovok.ru/t/orig/second2/1430236151/c92d12c889e81d6747b9e52ca40a5afc.jpg",,3477,0,5,"",10449.74
"white_city_beach_guesthouse","Тель-Авив","White City Beach Guesthouse","https://cdn.ostrovok.ru/t/orig/second/b5/42/b5424c9748efe33f0c79f4d331ed082129073dc3.jpeg",,3477,0,5,"",7415.10
"bet_hillel_","Тель-Авив","Bet Hillel","https://cdn.ostrovok.ru/t/orig/carsolize/0a/e1/0ae18e12fda3f5aeca05771073b553c37558d2dd.jpeg",,3477,0,5,"",10449.74
"two_bedroom_apartment_on_montefiore_street_","Тель-Авив","Apartment Montefiore Street","https://cdn.ostrovok.ru/t/orig/second/16/09/1609b7cf03738ba7a85dd080d1172df303e11756.jpeg",,3477,0,5,"",10449.74
"ben_yehuda_200_tel_aviv_apartments","Тель-Авив","Апартаменты Ben Yehuda 200 Tel Aviv","https://cdn.ostrovok.ru/t/orig/extranet/0b/23/0b23265174e8fcb755a3a21135150fe4a2e2ec3f.jpeg",,3477,0,5,"Бесплатный интернет,Трансфер",10449.74
"ben_yehuda_apartments_2","Тель-Авив","Ben Yehuda Apartments","https://cdn.ostrovok.ru/t/orig/content/45/62/4562317f2691f747b23bb00ab15dc2598cc67ffd.jpeg",,3477,4,5,"",10307.03
"ligur_apartments_yirmeyahu","Тель-Авив","Ligur Apartments Yirmeyahu","https://cdn.ostrovok.ru/t/orig/carsolize/3a/92/3a925fa03ccb8703ba7b0f3c5a1bc245d699a173.jpeg",,3477,0,5,"",10449.74
"home_hotel_na_gogolya_79","Уфа","Home Hotel na Gogolya 79","https://cdn.ostrovok.ru/t/orig/second/bd/8b/bd8b91724aa73341fc8a8deb87e7f7bb7324a2fb.jpeg",,3615,0,5,"",1707.29
"hilton_garden_inn_ufa_riverside","Уфа","Hilton Garden Inn Ufa Riverside","https://cdn.ostrovok.ru/t/orig/second/1e/e0/1ee066308dcbf6bec3ab4e0b342ec6e46f9cd94d.jpeg",,3615,4.5,5,"",4220.50
"abrikos_6","Уфа","Хостел Абрикос","https://cdn.ostrovok.ru/t/orig/extranet/7d/b8/7db8d2b4ad3ed6428e2d80782e2ee5f2a742e573.jpeg",,3615,0,5,"",680.00
"hotel_one_way","Уфа","Отель One Way","https://cdn.ostrovok.ru/t/orig/second/ff/f4/fff49d8d0d73251eeebdde25b5edfde1ef61bd94.jpeg",,3615,4,5,"",1998.91
"maliy_hotel_on_chernikovskaya","Уфа","Отель Малый на Черниковской","https://cdn.ostrovok.ru/t/orig/second/5a/d7/5ad7a28e7e7c2d1d51dce052c3e5662be8db6a6b.jpeg",,3615,0,5,"",1707.29
"gostevoj_dom_kolumb","Уфа","Гостевой дом Колумб","https://cdn.ostrovok.ru/t/orig/extranet/fa/09/fa093ba51bc120b2823ced760ea5a1e09f8c98b1.jpeg",,3615,0,5,"",2451.87
"houm_hotel_na_gogolya_apartments","Уфа","Апартаменты Хоум Отель на Гоголя","https://cdn.ostrovok.ru/t/orig/extranet/05/bf/05bfffa203caf94e8765d921aa20c78f8c727a6d.jpeg",,3615,0,5,"",2405.72
"apartamenty_v_mkn_zelionaia_roshcha_na_ulitse_mendeleeva_trk_iremel","Уфа","Апартаменты на улице Менделеева","https://cdn.ostrovok.ru/t/orig/extranet/media/6b0330e8ef5641e3a1ea3e6d5295b4cd.jpg",,3615,0,5,"Бесплатный интернет",2405.72
"apartment_on_sofyi_perovskoy_38","Уфа","Апартаменты Софьи Перовской","https://cdn.ostrovok.ru/t/orig/extranet/4a/bf/4abf514bca660bc21dd6e11e7585c1a21d61cfed.jpeg",,3615,0,5,"",2405.72
"apartamenty_ul_krupskoi_d4","Уфа","Апартаменты Крупской 4","https://cdn.ostrovok.ru/t/orig/extranet/5e/bf/5ebf76b992dd498f854c8d11e085c7c9bbac39f0.jpeg",,3615,0,5,"",1817.00
"infinity_hostel","Уфа","Infinity Hostel","https://cdn.ostrovok.ru/t/orig/extranet/media/e1441eb4e7644c8c85e59e562383014a.jpg",,3615,4.5,5,"",437.05
"azbuka_apartment_at_kommunisticheskaya_78","Уфа","Апартаменты Azbuka на Коммунистической 78","https://cdn.ostrovok.ru/t/orig/extranet/7c/1a/7c1a84a08f336598732d6e938babc36e38253d8b.jpeg",,3615,0,5,"",2405.72
"atmosphera_uyuta_na_mendeleeva_apartments","Уфа","Апартаменты Атмосфера уюта на Менделеева","https://cdn.ostrovok.ru/t/orig/extranet/e0/2f/e02f319d91aba37602e861034bede475158bb0ac.jpeg",,3615,0,5,"",2405.72
